portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price
PF-REA-0137,O,Realty Income Corporation,157,Real Estate,1091.72
PF-COM-0109,VZ,Verizon Communications,120,Communication,649.55
PF-TEC-0143,AMD,Advanced Micro Devices,361,Technology,151.82
PF-FIN-0106,WFC,Wells Fargo & Company,245,Finance,126.13
PF-REA-0138,AMT,American Tower Corp.,116,Real Estate,783.97
PF-IND-0119,BA,Boeing Company,5,Industrials,22.01
PF-ENE-0121,OXY,Occidental Petroleum,419,Energy,189.68
PF-CON-0126,TGT,Target Corporation,356,Consumer Goods,206.94
PF-TEC-0144,ADBE,Adobe Inc.,118,Technology,580.77
PF-MAT-0116,MLM,Martin Marietta Materials,413,Materials,162.62
PF-ENE-0122,PXD,Pioneer Natural Resources,189,Energy,1322.67
PF-HEA-0109,UNH,UnitedHealth Group,196,Healthcare,1162.46
PF-COM-0110,VZ,Verizon Communications,448,Communication,208.39
PF-MAT-0117,APD,Air Products & Chemicals,74,Materials,111.93
PF-UTI-0133,PCG,PG&E Corporation,5,Utilities,919.38
PF-HEA-0110,TMO,Thermo Fisher Scientific,226,Healthcare,533.27
PF-FIN-0107,WFC,Wells Fargo & Company,322,Finance,1124.92
PF-CON-0127,SBUX,Starbucks Corporation,316,Consumer Goods,1032.98
PF-FIN-0108,WFC,Wells Fargo & Company,45,Finance,1345.92
PF-HEA-0111,UNH,UnitedHealth Group,386,Healthcare,193.5
PF-MAT-0118,MLM,Martin Marietta Materials,197,Materials,533.79
PF-CON-0128,TGT,Target Corporation,162,Consumer Goods,1188.7
PF-FIN-0109,AXP,American Express Company,142,Finance,970.48
PF-FIN-0110,AXP,American Express Company,284,Finance,905.49
PF-MAT-0119,VMC,Vulcan Materials Company,312,Materials,434.53
PF-MAT-0120,ECL,Ecolab Inc.,14,Materials,1273.36
PF-REA-0139,EQR,Equity Residential,449,Real Estate,459.46
PF-UTI-0134,DUK,Duke Energy Corporation,311,Utilities,769.19
PF-COM-0111,T,AT&T Inc.,201,Communication,450.36
PF-TEC-0145,TSLA,Tesla Inc.,402,Technology,1347.89
PF-FIN-0111,C,Citigroup Inc.,254,Finance,584.97
PF-FIN-0112,C,Citigroup Inc.,256,Finance,960.74
PF-TEC-0146,ADBE,Adobe Inc.,271,Technology,1334.2
PF-TEC-0147,MSFT,Microsoft Corporation,185,Technology,1401.55
PF-HEA-0112,PFE,Pfizer Inc.,199,Healthcare,1292.61
PF-UTI-0135,PCG,PG&E Corporation,216,Utilities,554.46
PF-MAT-0121,SHW,Sherwin-Williams Company,89,Materials,1146.46
PF-COM-0112,NFLX,Netflix Inc.,38,Communication,34.87
PF-TEC-0148,CRM,Salesforce Inc.,8,Technology,400.66
PF-TEC-0149,META,Meta Platforms Inc.,473,Technology,100.1
PF-COM-0113,TMUS,T-Mobile US Inc.,204,Communication,764.85
PF-REA-0140,O,Realty Income Corporation,365,Real Estate,756.56
PF-CON-0129,HD,The Home Depot Inc.,217,Consumer Goods,1055.7
PF-TEC-0150,INTC,Intel Corporation,328,Technology,809.48
PF-REA-0141,EQIX,Equinix Inc.,79,Real Estate,423.43
PF-ENE-0123,EOG,EOG Resources Inc.,41,Energy,771.84
PF-FIN-0113,BAC,Bank of America Corp.,499,Finance,1214.01
PF-UTI-0136,D,Dominion Energy Inc.,168,Utilities,592.19
PF-REA-0142,DLR,Digital Realty Trust,391,Real Estate,1253.44
PF-MAT-0122,SHW,Sherwin-Williams Company,330,Materials,108.51
PF-MAT-0123,NEM,Newmont Corporation,224,Materials,1097.64
PF-FIN-0114,C,Citigroup Inc.,30,Finance,374.27
PF-IND-0120,CAT,Caterpillar Inc.,60,Industrials,685.52
PF-REA-0143,CCI,Crown Castle Inc.,29,Real Estate,470.84
PF-MAT-0124,IP,International Paper Co.,337,Materials,1113.58
PF-HEA-0113,JNJ,Johnson & Johnson,7,Healthcare,1064.77
PF-MAT-0125,NEM,Newmont Corporation,6,Materials,254.11
PF-ENE-0124,PSX,Phillips 66,268,Energy,780.66
PF-MAT-0126,VMC,Vulcan Materials Company,133,Materials,258.77
PF-HEA-0114,PFE,Pfizer Inc.,384,Healthcare,1173.87
PF-FIN-0115,CB,Chubb Limited,376,Finance,1330.76
PF-COM-0114,NFLX,Netflix Inc.,461,Communication,53.74
PF-COM-0115,PARA,Paramount Global,220,Communication,415.25
PF-TEC-0151,CRM,Salesforce Inc.,135,Technology,1071.36
PF-UTI-0137,WEC,WEC Energy Group,322,Utilities,124.83
PF-IND-0121,UPS,United Parcel Service,262,Industrials,546.58
PF-IND-0122,MMM,3M Company,440,Industrials,854.66
PF-CON-0130,PEP,PepsiCo Inc.,81,Consumer Goods,390.12
PF-TEC-0152,IBM,IBM Corporation,458,Technology,865.13
PF-MAT-0127,VMC,Vulcan Materials Company,60,Materials,350.32
PF-UTI-0138,NEE,NextEra Energy Inc.,2,Utilities,75.62
PF-TEC-0153,MSFT,Microsoft Corporation,126,Technology,78.51
PF-CON-0131,KO,The Coca-Cola Company,197,Consumer Goods,1381.14
PF-HEA-0115,MDT,Medtronic Plc,477,Healthcare,1440.91
PF-TEC-0154,NVDA,NVIDIA Corporation,284,Technology,1206.64
PF-MAT-0128,NUE,Nucor Corporation,380,Materials,987.0
PF-FIN-0116,GS,Goldman Sachs Group,165,Finance,379.91
PF-MAT-0129,VMC,Vulcan Materials Company,164,Materials,414.17
PF-TEC-0155,ADBE,Adobe Inc.,293,Technology,565.48
PF-IND-0123,FDX,FedEx Corporation,345,Industrials,1353.89
PF-HEA-0116,MDT,Medtronic Plc,115,Healthcare,1208.46
PF-TEC-0156,META,Meta Platforms Inc.,489,Technology,607.38
PF-IND-0124,LMT,Lockheed Martin Corp.,444,Industrials,430.64
PF-ENE-0125,EOG,EOG Resources Inc.,168,Energy,138.71
PF-IND-0125,UPS,United Parcel Service,5,Industrials,559.69
PF-ENE-0126,COP,ConocoPhillips,289,Energy,1178.92
PF-MAT-0130,IP,International Paper Co.,319,Materials,371.45
PF-CON-0132,PEP,PepsiCo Inc.,303,Consumer Goods,1458.07
PF-COM-0116,NFLX,Netflix Inc.,398,Communication,301.18
PF-UTI-0139,AEP,American Electric Power,390,Utilities,1196.0
PF-HEA-0117,MRK,Merck & Co. Inc.,4,Healthcare,1399.27
PF-TEC-0157,AMZN,Amazon.com Inc.,120,Technology,816.9
PF-REA-0144,DLR,Digital Realty Trust,430,Real Estate,1043.26
PF-TEC-0158,MSFT,Microsoft Corporation,487,Technology,509.18
PF-COM-0117,CMCSA,Comcast Corporation,337,Communication,570.65
PF-MAT-0131,IP,International Paper Co.,373,Materials,468.19
PF-FIN-0117,BAC,Bank of America Corp.,272,Finance,1474.84
PF-CON-0133,HD,The Home Depot Inc.,252,Consumer Goods,1442.17
PF-HEA-0118,ABT,Abbott Laboratories,365,Healthcare,426.94
PF-TEC-0159,META,Meta Platforms Inc.,472,Technology,354.89
PF-UTI-0140,DUK,Duke Energy Corporation,212,Utilities,1054.26
PF-CON-0134,PEP,PepsiCo Inc.,235,Consumer Goods,1462.09
PF-TEC-0160,INTC,Intel Corporation,298,Technology,152.41
PF-HEA-0119,UNH,UnitedHealth Group,327,Healthcare,1231.74
PF-TEC-0161,ADBE,Adobe Inc.,304,Technology,856.05
PF-IND-0126,CAT,Caterpillar Inc.,340,Industrials,1446.69
PF-FIN-0118,C,Citigroup Inc.,150,Finance,398.88
PF-ENE-0127,PXD,Pioneer Natural Resources,475,Energy,1203.22
PF-MAT-0132,NEM,Newmont Corporation,426,Materials,1105.68
PF-ENE-0128,PXD,Pioneer Natural Resources,232,Energy,415.21
PF-TEC-0162,ADBE,Adobe Inc.,484,Technology,312.04
PF-COM-0118,DIS,The Walt Disney Company,395,Communication,881.21
PF-HEA-0120,MRK,Merck & Co. Inc.,55,Healthcare,254.92
PF-IND-0127,LMT,Lockheed Martin Corp.,161,Industrials,615.7
PF-UTI-0141,D,Dominion Energy Inc.,184,Utilities,1447.31
PF-FIN-0119,BAC,Bank of America Corp.,232,Finance,469.38
PF-FIN-0120,SPGI,S&P Global Inc.,437,Finance,188.67
PF-HEA-0121,LLY,Eli Lilly and Company,414,Healthcare,1032.22
PF-MAT-0133,FCX,Freeport-McMoRan Inc.,357,Materials,908.92
PF-FIN-0121,WFC,Wells Fargo & Company,428,Finance,1286.29
PF-HEA-0122,ABT,Abbott Laboratories,47,Healthcare,1069.62
PF-CON-0135,PG,Procter & Gamble Co.,203,Consumer Goods,775.05
PF-MAT-0134,APD,Air Products & Chemicals,154,Materials,397.65
PF-HEA-0123,MDT,Medtronic Plc,16,Healthcare,1428.62
PF-IND-0128,HON,Honeywell International,285,Industrials,1124.64
PF-FIN-0122,AXP,American Express Company,49,Finance,698.44
PF-COM-0119,WBD,Warner Bros. Discovery,407,Communication,218.29
PF-TEC-0163,MSFT,Microsoft Corporation,32,Technology,1247.25
PF-FIN-0123,GS,Goldman Sachs Group,67,Finance,305.22
PF-CON-0136,NKE,NIKE Inc.,191,Consumer Goods,1032.57
PF-REA-0145,WELL,Welltower Inc.,44,Real Estate,877.66
PF-FIN-0124,SPGI,S&P Global Inc.,470,Finance,1220.99
PF-TEC-0164,GOOGL,Alphabet Inc.,34,Technology,304.65
PF-REA-0146,WELL,Welltower Inc.,228,Real Estate,1215.86
PF-TEC-0165,AMD,Advanced Micro Devices,464,Technology,1272.44
PF-COM-0120,PARA,Paramount Global,170,Communication,192.57
PF-IND-0129,LMT,Lockheed Martin Corp.,26,Industrials,260.3
PF-UTI-0142,WEC,WEC Energy Group,222,Utilities,1234.31
PF-CON-0137,MCD,McDonald's Corporation,255,Consumer Goods,53.93
PF-MAT-0135,SHW,Sherwin-Williams Company,219,Materials,267.48
PF-FIN-0125,WFC,Wells Fargo & Company,466,Finance,288.86
PF-ENE-0129,XOM,Exxon Mobil Corporation,229,Energy,1326.3
PF-TEC-0166,NVDA,NVIDIA Corporation,315,Technology,932.57
PF-FIN-0126,AXP,American Express Company,332,Finance,449.71
PF-CON-0138,SBUX,Starbucks Corporation,452,Consumer Goods,830.53
PF-TEC-0167,ORCL,Oracle Corporation,45,Technology,426.87
PF-HEA-0124,UNH,UnitedHealth Group,215,Healthcare,307.19
PF-COM-0121,WBD,Warner Bros. Discovery,270,Communication,381.23
PF-COM-0122,WBD,Warner Bros. Discovery,279,Communication,1194.32
PF-CON-0139,WMT,Walmart Inc.,401,Consumer Goods,1072.92
PF-IND-0130,DE,Deere & Company,279,Industrials,1174.34
PF-ENE-0130,PSX,Phillips 66,468,Energy,852.82
PF-ENE-0131,MPC,Marathon Petroleum Corp.,199,Energy,412.95
PF-TEC-0168,AMZN,Amazon.com Inc.,164,Technology,899.7
PF-TEC-0169,AMZN,Amazon.com Inc.,459,Technology,1217.93
PF-ENE-0132,XOM,Exxon Mobil Corporation,30,Energy,1214.89
PF-IND-0131,RTX,Raytheon Technologies,272,Industrials,542.58
PF-UTI-0143,ES,Eversource Energy,120,Utilities,1461.23
PF-TEC-0170,CSCO,Cisco Systems Inc.,127,Technology,988.73
PF-FIN-0127,CB,Chubb Limited,274,Finance,1226.26
PF-MAT-0136,IP,International Paper Co.,29,Materials,1148.43
PF-FIN-0128,GS,Goldman Sachs Group,295,Finance,1271.29
PF-COM-0123,WBD,Warner Bros. Discovery,199,Communication,538.66
PF-HEA-0125,MDT,Medtronic Plc,91,Healthcare,362.46
PF-ENE-0133,PXD,Pioneer Natural Resources,413,Energy,1109.78
PF-CON-0140,PG,Procter & Gamble Co.,468,Consumer Goods,891.43
PF-MAT-0137,FCX,Freeport-McMoRan Inc.,359,Materials,534.01
PF-UTI-0144,PCG,PG&E Corporation,289,Utilities,221.73
PF-HEA-0126,AMGN,Amgen Inc.,429,Healthcare,1482.13
PF-IND-0132,MMM,3M Company,278,Industrials,470.49
PF-IND-0133,GE,General Electric Company,20,Industrials,144.48
PF-FIN-0129,MS,Morgan Stanley,309,Finance,336.03
PF-UTI-0145,SO,Southern Company,245,Utilities,11.02
PF-REA-0147,EQIX,Equinix Inc.,104,Real Estate,1211.6
PF-ENE-0134,OXY,Occidental Petroleum,368,Energy,274.42
PF-COM-0124,WBD,Warner Bros. Discovery,433,Communication,1303.64
PF-TEC-0171,ORCL,Oracle Corporation,12,Technology,230.09
PF-MAT-0138,FCX,Freeport-McMoRan Inc.,470,Materials,221.06
PF-TEC-0172,QCOM,Qualcomm Inc.,434,Technology,794.18
PF-CON-0141,KO,The Coca-Cola Company,492,Consumer Goods,118.07
PF-MAT-0139,FCX,Freeport-McMoRan Inc.,483,Materials,996.59
PF-REA-0148,AMT,American Tower Corp.,52,Real Estate,511.48
PF-ENE-0135,MPC,Marathon Petroleum Corp.,70,Energy,1464.03
PF-MAT-0140,MLM,Martin Marietta Materials,486,Materials,660.93
PF-REA-0149,DLR,Digital Realty Trust,492,Real Estate,735.93
PF-ENE-0136,PXD,Pioneer Natural Resources,90,Energy,1063.7
PF-UTI-0146,SRE,Sempra Energy,356,Utilities,1335.5
PF-REA-0150,EQIX,Equinix Inc.,403,Real Estate,541.67
PF-MAT-0141,LIN,Linde Plc,302,Materials,1223.54
PF-CON-0142,WMT,Walmart Inc.,158,Consumer Goods,1103.65
PF-ENE-0137,COP,ConocoPhillips,66,Energy,274.79
PF-TEC-0173,AAPL,Apple Inc.,486,Technology,1055.99
PF-UTI-0147,WEC,WEC Energy Group,201,Utilities,1277.63
PF-COM-0125,NFLX,Netflix Inc.,495,Communication,855.55
PF-HEA-0127,BMY,Bristol-Myers Squibb,309,Healthcare,484.14
PF-COM-0126,PARA,Paramount Global,496,Communication,920.96
PF-REA-0151,DLR,Digital Realty Trust,290,Real Estate,165.12
PF-IND-0134,MMM,3M Company,73,Industrials,503.44
PF-TEC-0174,ADBE,Adobe Inc.,122,Technology,526.75
PF-ENE-0138,PXD,Pioneer Natural Resources,86,Energy,957.92
PF-TEC-0175,AMD,Advanced Micro Devices,421,Technology,1066.36
PF-REA-0152,DLR,Digital Realty Trust,374,Real Estate,1331.11
PF-IND-0135,HON,Honeywell International,6,Industrials,405.17
PF-FIN-0130,AXP,American Express Company,355,Finance,111.01
PF-FIN-0131,BLK,BlackRock Inc.,403,Finance,170.97
PF-TEC-0176,AAPL,Apple Inc.,25,Technology,585.05
PF-MAT-0142,MLM,Martin Marietta Materials,215,Materials,1453.96
PF-CON-0143,SBUX,Starbucks Corporation,253,Consumer Goods,1323.84
PF-ENE-0139,PSX,Phillips 66,280,Energy,569.27
PF-IND-0136,DE,Deere & Company,404,Industrials,1297.44
PF-REA-0153,AVB,AvalonBay Communities,389,Real Estate,1033.87
PF-HEA-0128,LLY,Eli Lilly and Company,232,Healthcare,119.83
PF-TEC-0177,NVDA,NVIDIA Corporation,151,Technology,39.92
PF-FIN-0132,SPGI,S&P Global Inc.,488,Finance,166.04
PF-ENE-0140,OXY,Occidental Petroleum,88,Energy,1333.02
PF-HEA-0129,LLY,Eli Lilly and Company,375,Healthcare,121.75
PF-TEC-0178,AMD,Advanced Micro Devices,174,Technology,895.11
PF-REA-0154,EQIX,Equinix Inc.,458,Real Estate,729.28
PF-TEC-0179,AMZN,Amazon.com Inc.,221,Technology,1414.24
PF-HEA-0130,TMO,Thermo Fisher Scientific,311,Healthcare,1335.73
PF-HEA-0131,LLY,Eli Lilly and Company,28,Healthcare,160.87
PF-FIN-0133,BAC,Bank of America Corp.,499,Finance,293.08
PF-MAT-0143,NEM,Newmont Corporation,284,Materials,1085.84
PF-MAT-0144,MLM,Martin Marietta Materials,277,Materials,405.24
PF-ENE-0141,CVX,Chevron Corporation,153,Energy,363.95
PF-TEC-0180,TSLA,Tesla Inc.,202,Technology,861.94
PF-IND-0137,GE,General Electric Company,79,Industrials,91.21
PF-TEC-0181,AAPL,Apple Inc.,219,Technology,140.57
PF-REA-0155,EQR,Equity Residential,321,Real Estate,904.32
PF-FIN-0134,JPM,JPMorgan Chase & Co.,50,Finance,48.35
PF-HEA-0132,TMO,Thermo Fisher Scientific,327,Healthcare,444.8
PF-TEC-0182,INTC,Intel Corporation,243,Technology,1267.22
PF-ENE-0142,EOG,EOG Resources Inc.,402,Energy,602.23
PF-IND-0138,GE,General Electric Company,459,Industrials,994.95
PF-TEC-0183,AMD,Advanced Micro Devices,329,Technology,820.75
PF-HEA-0133,BMY,Bristol-Myers Squibb,190,Healthcare,1329.38
PF-CON-0144,PEP,PepsiCo Inc.,96,Consumer Goods,674.21
PF-FIN-0135,SPGI,S&P Global Inc.,226,Finance,702.94
PF-FIN-0136,GS,Goldman Sachs Group,429,Finance,410.16
PF-TEC-0184,ORCL,Oracle Corporation,78,Technology,1130.83
PF-MAT-0145,LIN,Linde Plc,50,Materials,137.7
PF-ENE-0143,PSX,Phillips 66,414,Energy,816.76
PF-COM-0127,VZ,Verizon Communications,302,Communication,348.99
PF-TEC-0185,ORCL,Oracle Corporation,431,Technology,586.79
PF-UTI-0148,DUK,Duke Energy Corporation,215,Utilities,1448.79
PF-MAT-0146,SHW,Sherwin-Williams Company,444,Materials,1405.18
PF-UTI-0149,WEC,WEC Energy Group,452,Utilities,361.11
PF-ENE-0144,SLB,SLB (Schlumberger),41,Energy,598.26
PF-MAT-0147,NUE,Nucor Corporation,18,Materials,758.13
PF-UTI-0150,DUK,Duke Energy Corporation,410,Utilities,861.51
PF-REA-0156,SPG,Simon Property Group,76,Real Estate,189.22
PF-COM-0128,VZ,Verizon Communications,230,Communication,267.59
PF-HEA-0134,TMO,Thermo Fisher Scientific,498,Healthcare,325.72
PF-HEA-0135,AMGN,Amgen Inc.,65,Healthcare,73.59
PF-TEC-0186,INTC,Intel Corporation,350,Technology,658.74
PF-REA-0157,O,Realty Income Corporation,76,Real Estate,1252.82
PF-FIN-0137,SPGI,S&P Global Inc.,164,Finance,1367.1
PF-COM-0129,PARA,Paramount Global,35,Communication,139.67
PF-UTI-0151,SRE,Sempra Energy,204,Utilities,832.56
PF-ENE-0145,XOM,Exxon Mobil Corporation,267,Energy,692.65
PF-TEC-0187,MSFT,Microsoft Corporation,403,Technology,1053.61
PF-REA-0158,AMT,American Tower Corp.,268,Real Estate,1174.71
PF-TEC-0188,QCOM,Qualcomm Inc.,213,Technology,232.97
PF-UTI-0152,PCG,PG&E Corporation,302,Utilities,878.19
PF-TEC-0189,CSCO,Cisco Systems Inc.,474,Technology,167.4
PF-COM-0130,DIS,The Walt Disney Company,52,Communication,1180.76
PF-UTI-0153,D,Dominion Energy Inc.,451,Utilities,522.37
PF-CON-0145,SBUX,Starbucks Corporation,136,Consumer Goods,580.73
PF-IND-0139,GE,General Electric Company,293,Industrials,917.35
PF-TEC-0190,NVDA,NVIDIA Corporation,89,Technology,420.37
PF-HEA-0136,ABT,Abbott Laboratories,317,Healthcare,916.9
PF-MAT-0148,ECL,Ecolab Inc.,206,Materials,67.79
PF-ENE-0146,VLO,Valero Energy Corporation,354,Energy,363.99
PF-COM-0131,T,AT&T Inc.,244,Communication,1382.04
PF-CON-0146,PEP,PepsiCo Inc.,11,Consumer Goods,513.42
PF-COM-0132,TMUS,T-Mobile US Inc.,156,Communication,473.31
PF-IND-0140,GE,General Electric Company,440,Industrials,1047.31
PF-TEC-0191,CSCO,Cisco Systems Inc.,498,Technology,1304.66
PF-HEA-0137,UNH,UnitedHealth Group,154,Healthcare,1461.59
PF-IND-0141,BA,Boeing Company,397,Industrials,1240.48
PF-FIN-0138,CB,Chubb Limited,374,Finance,630.99
PF-REA-0159,WELL,Welltower Inc.,46,Real Estate,290.02
PF-FIN-0139,WFC,Wells Fargo & Company,468,Finance,1237.71
PF-MAT-0149,IP,International Paper Co.,249,Materials,1141.65
PF-CON-0147,PEP,PepsiCo Inc.,421,Consumer Goods,93.75
PF-COM-0133,TMUS,T-Mobile US Inc.,82,Communication,107.77
PF-MAT-0150,FCX,Freeport-McMoRan Inc.,260,Materials,611.04
PF-COM-0134,DIS,The Walt Disney Company,436,Communication,791.19
PF-UTI-0154,PCG,PG&E Corporation,15,Utilities,268.87
PF-FIN-0140,JPM,JPMorgan Chase & Co.,429,Finance,95.86
PF-TEC-0192,NVDA,NVIDIA Corporation,234,Technology,85.33
PF-CON-0148,KO,The Coca-Cola Company,361,Consumer Goods,306.67
PF-CON-0149,PEP,PepsiCo Inc.,422,Consumer Goods,701.69
PF-CON-0150,MCD,McDonald's Corporation,326,Consumer Goods,1385.38
PF-MAT-0151,SHW,Sherwin-Williams Company,16,Materials,370.49
PF-IND-0142,GE,General Electric Company,305,Industrials,674.69
PF-IND-0143,RTX,Raytheon Technologies,301,Industrials,831.49
PF-ENE-0147,PSX,Phillips 66,84,Energy,1258.1
PF-FIN-0141,SPGI,S&P Global Inc.,384,Finance,1248.0
PF-TEC-0193,AMD,Advanced Micro Devices,146,Technology,50.9
PF-TEC-0194,TSLA,Tesla Inc.,84,Technology,1282.19
PF-COM-0135,DIS,The Walt Disney Company,495,Communication,329.33
PF-FIN-0142,GS,Goldman Sachs Group,332,Finance,345.42
PF-FIN-0143,BAC,Bank of America Corp.,138,Finance,980.87
PF-UTI-0155,NEE,NextEra Energy Inc.,11,Utilities,1298.3
PF-COM-0136,NFLX,Netflix Inc.,350,Communication,23.26
PF-HEA-0138,PFE,Pfizer Inc.,332,Healthcare,268.07
PF-COM-0137,WBD,Warner Bros. Discovery,5,Communication,343.42
PF-REA-0160,CCI,Crown Castle Inc.,413,Real Estate,1415.08
PF-MAT-0152,NUE,Nucor Corporation,496,Materials,1066.96
PF-ENE-0148,XOM,Exxon Mobil Corporation,217,Energy,1344.27
PF-ENE-0149,PSX,Phillips 66,236,Energy,385.48
PF-IND-0144,LMT,Lockheed Martin Corp.,155,Industrials,1019.02
PF-REA-0161,SPG,Simon Property Group,204,Real Estate,880.89
PF-TEC-0195,AAPL,Apple Inc.,262,Technology,1499.15
PF-CON-0151,PEP,PepsiCo Inc.,288,Consumer Goods,974.54
PF-REA-0162,CCI,Crown Castle Inc.,145,Real Estate,454.73
PF-TEC-0196,IBM,IBM Corporation,247,Technology,105.12
PF-ENE-0150,XOM,Exxon Mobil Corporation,328,Energy,494.45
PF-ENE-0151,XOM,Exxon Mobil Corporation,134,Energy,987.62
PF-REA-0163,AVB,AvalonBay Communities,153,Real Estate,290.66
PF-UTI-0156,DUK,Duke Energy Corporation,392,Utilities,368.05
PF-TEC-0197,ORCL,Oracle Corporation,413,Technology,1287.4
PF-COM-0138,PARA,Paramount Global,308,Communication,612.11
PF-ENE-0152,PXD,Pioneer Natural Resources,349,Energy,218.49
PF-TEC-0198,AMZN,Amazon.com Inc.,336,Technology,751.09
PF-ENE-0153,COP,ConocoPhillips,133,Energy,1361.3
PF-CON-0152,NKE,NIKE Inc.,199,Consumer Goods,1107.73
PF-UTI-0157,ES,Eversource Energy,363,Utilities,1492.18
PF-COM-0139,FOX,Fox Corporation,98,Communication,521.32
PF-MAT-0153,NUE,Nucor Corporation,114,Materials,1032.61
PF-REA-0164,DLR,Digital Realty Trust,402,Real Estate,718.85
PF-MAT-0154,LIN,Linde Plc,184,Materials,765.9
PF-HEA-0139,TMO,Thermo Fisher Scientific,431,Healthcare,989.85
PF-UTI-0158,SRE,Sempra Energy,93,Utilities,447.74
PF-IND-0145,RTX,Raytheon Technologies,66,Industrials,1113.97
PF-MAT-0155,VMC,Vulcan Materials Company,414,Materials,842.96
PF-HEA-0140,BMY,Bristol-Myers Squibb,485,Healthcare,1022.77
PF-ENE-0154,VLO,Valero Energy Corporation,336,Energy,143.06
PF-CON-0153,PG,Procter & Gamble Co.,115,Consumer Goods,1118.87
PF-ENE-0155,EOG,EOG Resources Inc.,216,Energy,1184.25
PF-ENE-0156,VLO,Valero Energy Corporation,191,Energy,398.23
PF-ENE-0157,COP,ConocoPhillips,238,Energy,1278.31
PF-IND-0146,RTX,Raytheon Technologies,28,Industrials,1300.93
PF-UTI-0159,ES,Eversource Energy,298,Utilities,1417.01
PF-TEC-0199,ADBE,Adobe Inc.,242,Technology,1335.24
PF-IND-0147,FDX,FedEx Corporation,62,Industrials,1302.57
PF-CON-0154,WMT,Walmart Inc.,272,Consumer Goods,454.55
PF-TEC-0200,TSLA,Tesla Inc.,446,Technology,1282.82
PF-HEA-0141,UNH,UnitedHealth Group,103,Healthcare,520.58
PF-UTI-0160,PCG,PG&E Corporation,458,Utilities,1360.87
PF-IND-0148,UPS,United Parcel Service,74,Industrials,481.41
PF-MAT-0156,NUE,Nucor Corporation,93,Materials,1170.62
PF-IND-0149,GE,General Electric Company,171,Industrials,950.24
PF-HEA-0142,MDT,Medtronic Plc,161,Healthcare,955.4
PF-TEC-0201,AAPL,Apple Inc.,232,Technology,417.56
PF-COM-0140,CMCSA,Comcast Corporation,397,Communication,261.22
PF-COM-0141,CMCSA,Comcast Corporation,82,Communication,739.47
PF-COM-0142,CMCSA,Comcast Corporation,400,Communication,141.18
PF-REA-0165,EQIX,Equinix Inc.,223,Real Estate,953.9
PF-CON-0155,NKE,NIKE Inc.,220,Consumer Goods,1448.34
PF-CON-0156,COST,Costco Wholesale Corp.,3,Consumer Goods,66.21
PF-FIN-0144,JPM,JPMorgan Chase & Co.,375,Finance,565.92
PF-TEC-0202,MSFT,Microsoft Corporation,457,Technology,490.1
PF-UTI-0161,SO,Southern Company,98,Utilities,36.7
PF-TEC-0203,AAPL,Apple Inc.,321,Technology,1103.07
PF-FIN-0145,GS,Goldman Sachs Group,356,Finance,1316.71
PF-ENE-0158,EOG,EOG Resources Inc.,67,Energy,163.04
PF-IND-0150,FDX,FedEx Corporation,302,Industrials,466.11
PF-TEC-0204,CRM,Salesforce Inc.,422,Technology,78.12
PF-ENE-0159,COP,ConocoPhillips,234,Energy,1094.47
PF-REA-0166,PLD,Prologis Inc.,269,Real Estate,513.37
PF-MAT-0157,SHW,Sherwin-Williams Company,69,Materials,520.67
PF-IND-0151,GE,General Electric Company,184,Industrials,1127.67
PF-HEA-0143,TMO,Thermo Fisher Scientific,486,Healthcare,1361.27
PF-COM-0143,PARA,Paramount Global,207,Communication,38.5
PF-FIN-0146,GS,Goldman Sachs Group,373,Finance,1477.47
PF-FIN-0147,WFC,Wells Fargo & Company,376,Finance,42.65
PF-IND-0152,FDX,FedEx Corporation,87,Industrials,193.51
PF-MAT-0158,NUE,Nucor Corporation,334,Materials,1190.27
PF-CON-0157,WMT,Walmart Inc.,449,Consumer Goods,964.08
PF-COM-0144,NFLX,Netflix Inc.,274,Communication,938.47
PF-REA-0167,PLD,Prologis Inc.,25,Real Estate,996.34
PF-REA-0168,AVB,AvalonBay Communities,429,Real Estate,39.42
PF-MAT-0159,ECL,Ecolab Inc.,60,Materials,631.0
PF-CON-0158,WMT,Walmart Inc.,64,Consumer Goods,825.45
PF-IND-0153,RTX,Raytheon Technologies,360,Industrials,238.16
PF-MAT-0160,ECL,Ecolab Inc.,352,Materials,949.16
PF-ENE-0160,SLB,SLB (Schlumberger),216,Energy,995.88
PF-REA-0169,EQR,Equity Residential,267,Real Estate,412.27
PF-REA-0170,CCI,Crown Castle Inc.,359,Real Estate,214.37
PF-TEC-0205,IBM,IBM Corporation,262,Technology,1080.96
PF-HEA-0144,JNJ,Johnson & Johnson,145,Healthcare,179.88
PF-TEC-0206,IBM,IBM Corporation,255,Technology,305.98
PF-FIN-0148,JPM,JPMorgan Chase & Co.,399,Finance,401.86
PF-UTI-0162,DUK,Duke Energy Corporation,499,Utilities,310.49
PF-MAT-0161,FCX,Freeport-McMoRan Inc.,210,Materials,450.07
PF-TEC-0207,META,Meta Platforms Inc.,281,Technology,749.57
PF-FIN-0149,BAC,Bank of America Corp.,353,Finance,1400.36
PF-ENE-0161,VLO,Valero Energy Corporation,121,Energy,14.08
PF-MAT-0162,LIN,Linde Plc,46,Materials,1361.25
PF-UTI-0163,WEC,WEC Energy Group,343,Utilities,746.22
